
(venv) root@vbox:/home/vboxuser/lstm/codes# python collect_data.py
SSH bağlantıları kuruluyor...
  SSH bağlantısı kuruldu: 192.168.56.136
  SSH bağlantısı kuruldu: 192.168.56.137
  SSH bağlantısı kuruldu: 192.168.56.139
==========================================================================================
  Floodlight 3-Controller Metrik Toplama
  Log: real_time_metrics.log | Ctrl+C ile durdur
==========================================================================================
    # |               Zaman | Ctrl |   CPU% |   Mem% |  HeapMB |    HGrow |  pCPU% |     RTT
------------------------------------------------------------------------------------------
  473 | 2026-03-01 22:39:42 |   c2 |    2.2 |   54.0 |   191.5 |   168116 |    2.3 |     6.6
  473 | 2026-03-01 22:39:43 |   c3 |    1.1 |   41.7 |   141.3 |   215805 |    2.3 |     6.4
  474 | 2026-03-01 22:39:44 |   c1 |  100.0 |   62.8 |   304.4 | 10514397 |  138.0 |    34.4
  474 | 2026-03-01 22:39:59 |   c2 |    0.0 |   54.9 |   195.0 |   208312 |    2.3 |     4.7
  474 | 2026-03-01 22:40:00 |   c3 |    0.0 |   42.3 |   143.7 |   140111 |    2.3 |     3.9
  475 | 2026-03-01 22:40:01 |   c1 |   27.3 |   85.0 |   417.3 |  6532192 |      - |   196.1
  475 | 2026-03-01 22:40:03 |   c2 |    0.8 |   55.0 |   195.2 |    36193 |    2.3 |    87.5
  475 | 2026-03-01 22:40:04 |   c3 |    1.1 |   42.6 |   144.6 |   256070 |    2.3 |     5.1
  476 | 2026-03-01 22:40:05 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  476 | 2026-03-01 22:40:05 |   c2 |    1.1 |   55.1 |   195.7 |   189544 |    2.3 |     7.6
  476 | 2026-03-01 22:40:06 |   c3 |    2.2 |   42.7 |   144.8 |    72257 |    2.3 |     5.3
  477 | 2026-03-01 22:40:07 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  477 | 2026-03-01 22:40:08 |   c2 |    0.0 |   55.3 |   196.3 |   198384 |    2.3 |     7.5
  477 | 2026-03-01 22:40:09 |   c3 |    3.1 |   43.0 |   145.7 |   329694 |    2.3 |     5.1
  478 | 2026-03-01 22:40:10 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  478 | 2026-03-01 22:40:11 |   c2 |    1.0 |   55.7 |   197.7 |   547631 |    2.3 |    12.4
  478 | 2026-03-01 22:40:12 |   c3 |    1.1 |   43.4 |   147.1 |   498288 |    2.3 |     4.7
  479 | 2026-03-01 22:40:13 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  479 | 2026-03-01 22:40:14 |   c2 |    0.0 |   55.8 |   198.0 |    85629 |    2.3 |    19.0
  479 | 2026-03-01 22:40:15 |   c3 |    1.0 |   43.4 |   147.2 |    51330 |    2.3 |     4.4
  480 | 2026-03-01 22:40:16 |   c1 |    0.8 |    0.0 |       - |        - |      - |       -
  480 | 2026-03-01 22:40:17 |   c2 |    0.0 |   55.9 |   198.4 |   145318 |    2.3 |     4.3
  480 | 2026-03-01 22:40:17 |   c3 |    1.0 |   43.5 |   147.5 |    90967 |    2.3 |     4.0
  481 | 2026-03-01 22:40:19 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  481 | 2026-03-01 22:40:19 |   c2 |    1.1 |   56.3 |   199.9 |   542075 |    2.3 |     6.1
  481 | 2026-03-01 22:40:20 |   c3 |    0.0 |   43.7 |   148.2 |   248139 |    2.3 |     8.6
  482 | 2026-03-01 22:40:21 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  482 | 2026-03-01 22:40:22 |   c2 |    1.1 |   56.5 |   200.5 |   234887 |    2.3 |     5.0
  482 | 2026-03-01 22:40:23 |   c3 |    1.1 |   43.9 |   149.1 |   326504 |    2.3 |    14.1
  483 | 2026-03-01 22:40:24 |   c1 |    2.1 |    0.0 |       - |        - |      - |       -
  483 | 2026-03-01 22:40:25 |   c2 |    0.0 |   56.5 |   200.7 |    43175 |    2.3 |     4.1
  483 | 2026-03-01 22:40:26 |   c3 |    0.0 |   44.0 |   149.2 |    37608 |    2.3 |     4.1
  484 | 2026-03-01 22:40:27 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  484 | 2026-03-01 22:40:28 |   c2 |    1.1 |   56.6 |   200.9 |    86630 |    2.3 |     3.9
  484 | 2026-03-01 22:40:28 |   c3 |    1.0 |   44.1 |   149.6 |   136611 |    2.3 |     3.8
  485 | 2026-03-01 22:40:30 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  485 | 2026-03-01 22:40:31 |   c2 |    0.0 |   57.0 |   202.2 |   441421 |    2.3 |     3.5
  485 | 2026-03-01 22:40:31 |   c3 |    1.1 |   44.5 |   150.8 |   434933 |    2.2 |     4.3
  486 | 2026-03-01 22:40:33 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  486 | 2026-03-01 22:40:33 |   c2 |    0.0 |   57.0 |   202.4 |    86013 |    2.3 |     5.8
  486 | 2026-03-01 22:40:34 |   c3 |    0.0 |   44.7 |   151.5 |   246748 |    2.2 |     3.8
  487 | 2026-03-01 22:40:35 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  487 | 2026-03-01 22:40:36 |   c2 |    1.1 |   57.2 |   202.9 |   174957 |    2.2 |     6.9
  487 | 2026-03-01 22:40:37 |   c3 |    0.0 |   44.8 |   151.9 |   162847 |    2.2 |     5.0
  488 | 2026-03-01 22:40:38 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  488 | 2026-03-01 22:40:39 |   c2 |    0.0 |   57.6 |   204.4 |   556147 |    2.2 |     9.4
  488 | 2026-03-01 22:40:40 |   c3 |    3.1 |   44.8 |   152.1 |    50794 |    2.2 |     7.0
  489 | 2026-03-01 22:40:41 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  489 | 2026-03-01 22:40:42 |   c2 |    1.0 |   57.8 |   205.2 |   262684 |    2.2 |    11.4
  489 | 2026-03-01 22:40:43 |   c3 |    1.1 |   45.0 |   152.7 |   229107 |    2.2 |     4.9
  490 | 2026-03-01 22:40:44 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  490 | 2026-03-01 22:40:45 |   c2 |    0.0 |   58.0 |   205.7 |   185610 |    2.2 |     5.1
  490 | 2026-03-01 22:40:45 |   c3 |    1.1 |   45.2 |   153.3 |   204047 |    2.2 |     5.3
  491 | 2026-03-01 22:40:47 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  491 | 2026-03-01 22:40:47 |   c2 |    1.1 |   58.0 |   205.9 |    67215 |    2.2 |     4.2
  491 | 2026-03-01 22:40:48 |   c3 |    0.0 |   45.2 |   153.4 |    51657 |    2.2 |     4.8
  492 | 2026-03-01 22:40:49 |   c1 |   65.4 |    0.0 |       - |        - |  150.0 |       -
  492 | 2026-03-01 22:40:50 |   c2 |    1.1 |   58.3 |   206.8 |   325689 |    2.2 |     4.5
  492 | 2026-03-01 22:40:51 |   c3 |    1.1 |   45.6 |   154.6 |   414164 |    2.2 |     4.9
  493 | 2026-03-01 22:40:52 |   c1 |    3.4 |   62.8 |   190.6 |        - |  139.0 |    68.4
  493 | 2026-03-01 22:40:53 |   c2 |    0.0 |   58.5 |   207.6 |   267187 |    2.2 |     8.8
  493 | 2026-03-01 22:40:54 |   c3 |    1.1 |   45.7 |   155.1 |   168703 |    2.2 |     8.2
  494 | 2026-03-01 22:40:55 |   c1 |    1.1 |   30.6 |    92.5 | -35957675 |   86.7 |    15.6
  494 | 2026-03-01 22:40:56 |   c2 |    0.0 |   58.6 |   207.8 |    90396 |    2.2 |     7.4
  494 | 2026-03-01 22:40:56 |   c3 |    0.0 |   45.9 |   155.6 |   178991 |    2.2 |    15.7
  495 | 2026-03-01 22:40:58 |   c1 |    0.0 |   31.0 |    93.7 |   427337 |   63.0 |     9.6
  495 | 2026-03-01 22:40:58 |   c2 |    0.0 |   58.8 |   208.8 |   359404 |    2.2 |     4.1
  495 | 2026-03-01 22:40:59 |   c3 |    0.0 |   45.9 |   155.8 |    80776 |    2.2 |     4.1
  496 | 2026-03-01 22:41:00 |   c1 |    4.0 |   32.2 |    97.3 |  1269188 |   49.8 |    18.8
  496 | 2026-03-01 22:41:01 |   c2 |    2.1 |   58.9 |   208.9 |    37941 |    2.2 |     5.4
  496 | 2026-03-01 22:41:02 |   c3 |    1.1 |   46.3 |   157.0 |   423426 |    2.2 |     6.8
  497 | 2026-03-01 22:41:03 |   c1 |    0.0 |   32.9 |    99.3 |   750486 |   41.3 |    13.2
  497 | 2026-03-01 22:41:04 |   c2 |    0.0 |   59.2 |   210.1 |   439246 |    2.2 |     4.5
  497 | 2026-03-01 22:41:05 |   c3 |    2.2 |   46.4 |   157.3 |   109822 |    2.2 |     3.5
  498 | 2026-03-01 22:41:06 |   c1 |    1.9 |   33.0 |    99.5 |    91160 |   35.3 |    11.8
  498 | 2026-03-01 22:41:07 |   c2 |    1.1 |   59.2 |   210.2 |    44070 |    2.2 |    11.5
  498 | 2026-03-01 22:41:07 |   c3 |    0.0 |   46.7 |   158.4 |   416954 |    2.2 |     4.7
  499 | 2026-03-01 22:41:09 |   c1 |    1.1 |   33.0 |    99.5 |        0 |   30.9 |     9.9
  499 | 2026-03-01 22:41:09 |   c2 |    3.2 |   59.6 |   211.7 |   556299 |    2.2 |     6.9
  499 | 2026-03-01 22:41:10 |   c3 |    2.2 |   47.0 |   159.4 |   335831 |    2.2 |     6.4
  500 | 2026-03-01 22:41:12 |   c1 |    1.1 |   33.6 |   101.5 |   662172 |   27.5 |    10.9
  500 | 2026-03-01 22:41:12 |   c2 |    1.1 |   59.7 |   212.1 |   130916 |    2.2 |     6.3
  500 | 2026-03-01 22:41:13 |   c3 |    0.0 |   47.0 |   159.4 |        0 |    2.2 |     5.1
  501 | 2026-03-01 22:41:14 |   c1 |    1.0 |   33.9 |   102.4 |   345018 |   24.8 |    14.9
  501 | 2026-03-01 22:41:15 |   c2 |    1.1 |   59.9 |   212.6 |   193244 |    2.2 |     4.7
  501 | 2026-03-01 22:41:16 |   c3 |    0.0 |   47.0 |   159.5 |    52880 |    2.2 |     4.1
  502 | 2026-03-01 22:41:17 |   c1 |    0.0 |   33.9 |   102.4 |        0 |   22.7 |    10.8
  502 | 2026-03-01 22:41:18 |   c2 |    0.0 |   59.9 |   212.7 |    44836 |    2.2 |    10.0
  502 | 2026-03-01 22:41:18 |   c3 |    2.0 |   47.2 |   160.2 |   244568 |    2.2 |     5.0
  503 | 2026-03-01 22:41:20 |   c1 |    6.2 |   34.1 |   103.0 |   199881 |   21.0 |     9.2
  503 | 2026-03-01 22:41:20 |   c2 |    2.1 |   60.2 |   213.6 |   334365 |    2.2 |     8.2
  503 | 2026-03-01 22:41:21 |   c3 |    1.1 |   47.5 |   161.0 |   299331 |    2.2 |     4.3
  504 | 2026-03-01 22:41:22 |   c1 |    1.0 |   34.7 |   104.9 |   713762 |   19.5 |    18.6
  504 | 2026-03-01 22:41:23 |   c2 |    1.1 |   60.5 |   214.6 |   356313 |    2.2 |     8.7
  504 | 2026-03-01 22:41:24 |   c3 |    1.1 |   47.7 |   161.9 |   323076 |    2.2 |     4.8
  505 | 2026-03-01 22:41:25 |   c1 |    1.1 |   35.2 |   106.2 |   473184 |   18.2 |    10.4
  505 | 2026-03-01 22:41:26 |   c2 |    0.0 |   60.7 |   215.6 |   340014 |    2.2 |    14.9
  505 | 2026-03-01 22:41:27 |   c3 |    2.2 |   47.8 |   162.1 |    69620 |    2.2 |     3.6
  506 | 2026-03-01 22:41:28 |   c1 |   17.4 |   42.4 |   128.1 |  7831053 |   18.8 |    11.9
  506 | 2026-03-01 22:41:29 |   c2 |    0.0 |   61.0 |   216.5 |   334143 |    2.2 |     9.2
  506 | 2026-03-01 22:41:30 |   c3 |    1.4 |   48.0 |   162.7 |   222579 |    2.2 |     3.8
  507 | 2026-03-01 22:41:31 |   c1 |   31.3 |   53.8 |   162.3 | 10827795 |   25.5 |     7.4
  507 | 2026-03-01 22:41:32 |   c2 |    0.0 |   61.0 |   216.6 |    38576 |    2.2 |     4.8
  507 | 2026-03-01 22:41:33 |   c3 |    0.0 |   48.3 |   163.9 |   371353 |    2.2 |     3.6
  508 | 2026-03-01 22:41:34 |   c1 |   42.1 |   42.2 |   168.0 |  1962147 |   36.1 |    31.8
  508 | 2026-03-01 22:41:35 |   c2 |    1.1 |   61.1 |   216.8 |    40437 |    2.2 |     4.9
  508 | 2026-03-01 22:41:36 |   c3 |    1.1 |   48.3 |   164.0 |    30070 |    2.2 |     4.2
  509 | 2026-03-01 22:41:37 |   c1 |    0.0 |   50.5 |   201.3 | 11546938 |   46.6 |    20.7
  509 | 2026-03-01 22:41:43 |   c2 |    0.0 |   61.6 |   218.6 |   216282 |    2.2 |    32.3
  509 | 2026-03-01 22:41:44 |   c3 |    0.0 |   48.9 |   165.7 |   206763 |    2.2 |     4.0
  510 | 2026-03-01 22:41:46 |   c1 |  100.0 |    0.0 |       - |        - |  104.0 |       -
  510 | 2026-03-01 22:42:02 |   c2 |    0.0 |   62.7 |   222.7 |   224049 |    2.2 |    19.5
  510 | 2026-03-01 22:42:03 |   c3 |    1.1 |   49.8 |   168.8 |   164738 |    2.2 |     6.1
  511 | 2026-03-01 22:42:04 |   c1 |    0.9 |    0.0 |       - |        - |      - |       -
  511 | 2026-03-01 22:42:05 |   c2 |    0.0 |   62.7 |   222.7 |        0 |    2.2 |     8.4
  511 | 2026-03-01 22:42:06 |   c3 |    2.1 |   49.8 |   168.9 |    50651 |    2.2 |     7.9
  512 | 2026-03-01 22:42:07 |   c1 |    2.0 |    0.0 |       - |        - |      - |       -
  512 | 2026-03-01 22:42:08 |   c2 |    2.2 |   62.8 |   223.0 |    77975 |    2.2 |     5.0
  512 | 2026-03-01 22:42:08 |   c3 |    0.0 |   50.1 |   169.8 |   316498 |    2.2 |     6.7
  513 | 2026-03-01 22:42:10 |   c1 |    1.5 |    0.0 |       - |        - |      - |       -
  513 | 2026-03-01 22:42:11 |   c2 |    1.0 |   63.3 |   224.8 |   635031 |    2.2 |     4.1
  513 | 2026-03-01 22:42:11 |   c3 |    0.0 |   50.5 |   171.2 |   449218 |    2.2 |    15.4
  514 | 2026-03-01 22:42:13 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  514 | 2026-03-01 22:42:14 |   c2 |    1.0 |   63.4 |   224.9 |    40128 |    2.2 |    11.5
  514 | 2026-03-01 22:42:14 |   c3 |    0.0 |   50.5 |   171.3 |    37504 |    2.2 |     5.9
  515 | 2026-03-01 22:42:16 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  515 | 2026-03-01 22:42:16 |   c2 |    2.1 |   63.6 |   225.6 |   241978 |    2.2 |     5.4
  515 | 2026-03-01 22:42:17 |   c3 |    0.0 |   50.6 |   171.7 |   138287 |    2.2 |     5.4
  516 | 2026-03-01 22:42:18 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  516 | 2026-03-01 22:42:19 |   c2 |    0.0 |   63.9 |   226.8 |   410778 |    2.2 |     9.1
  516 | 2026-03-01 22:42:20 |   c3 |    2.2 |   50.8 |   172.5 |   293559 |    2.2 |     3.5
  517 | 2026-03-01 22:42:21 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  517 | 2026-03-01 22:42:22 |   c2 |    1.1 |   64.0 |   227.3 |   196176 |    2.2 |     5.1
  517 | 2026-03-01 22:42:23 |   c3 |    1.1 |   51.3 |   173.9 |   507211 |    2.2 |     9.7
  518 | 2026-03-01 22:42:24 |   c1 |    2.2 |    0.0 |       - |        - |      - |       -
  518 | 2026-03-01 22:42:25 |   c2 |    1.1 |   64.7 |   229.8 |   902461 |    2.2 |    11.5
  518 | 2026-03-01 22:42:25 |   c3 |    4.4 |   51.3 |   174.0 |    51526 |    2.2 |     7.0
  519 | 2026-03-01 22:42:27 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  519 | 2026-03-01 22:42:27 |   c2 |    1.1 |   64.8 |   230.0 |    81975 |    2.2 |    18.0
  519 | 2026-03-01 22:42:28 |   c3 |    2.1 |   51.4 |   174.5 |   159152 |    2.2 |     5.5
  520 | 2026-03-01 22:42:29 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  520 | 2026-03-01 22:42:30 |   c2 |    0.0 |   65.1 |   231.2 |   442498 |    2.2 |     8.6
  520 | 2026-03-01 22:42:31 |   c3 |    1.1 |   51.6 |   175.1 |   246282 |    2.2 |    13.1
  521 | 2026-03-01 22:42:32 |   c1 |    1.0 |    0.0 |       - |        - |  125.0 |       -
  521 | 2026-03-01 22:42:33 |   c2 |    0.0 |   65.3 |   231.7 |   163214 |    2.2 |    12.0
  521 | 2026-03-01 22:42:34 |   c3 |    0.0 |   51.9 |   176.0 |   282378 |    2.2 |     8.0
  522 | 2026-03-01 22:42:35 |   c1 |    4.3 |   35.9 |    96.6 |        - |  176.0 |    76.6
  522 | 2026-03-01 22:42:36 |   c2 |    0.0 |   65.4 |   232.0 |   107014 |    2.2 |     5.5
  522 | 2026-03-01 22:42:37 |   c3 |    3.2 |   51.9 |   176.1 |    47951 |    2.2 |     6.7
  523 | 2026-03-01 22:42:38 |   c1 |    1.1 |   37.3 |   100.5 |  1311299 |   94.3 |    18.8
  523 | 2026-03-01 22:42:39 |   c2 |    4.3 |   65.6 |   233.0 |   333356 |    2.2 |    26.3
  523 | 2026-03-01 22:42:40 |   c3 |    1.1 |   52.1 |   176.7 |   198848 |    2.2 |     7.7
  524 | 2026-03-01 22:42:41 |   c1 |    1.1 |   38.3 |   103.2 |   951732 |   64.3 |    20.4
  524 | 2026-03-01 22:42:42 |   c2 |    0.9 |   65.8 |   233.7 |   250604 |    2.2 |    12.7
  524 | 2026-03-01 22:42:43 |   c3 |    0.0 |   52.4 |   177.9 |   402607 |    2.1 |     8.9
  525 | 2026-03-01 22:42:44 |   c1 |    1.1 |   39.7 |   107.0 |  1323269 |   49.5 |    31.6
  525 | 2026-03-01 22:42:45 |   c2 |    1.1 |   66.0 |   234.4 |   242127 |    2.2 |    21.8
  525 | 2026-03-01 22:42:46 |   c3 |    1.0 |   52.5 |   178.2 |   115411 |    2.1 |     3.7
  526 | 2026-03-01 22:42:47 |   c1 |   13.6 |   40.4 |   109.0 |   690851 |   41.7 |    10.3
  526 | 2026-03-01 22:42:48 |   c2 |    0.0 |   66.0 |   234.4 |        0 |    2.2 |     7.8
  526 | 2026-03-01 22:42:48 |   c3 |    1.0 |   52.6 |   178.5 |   109148 |    2.1 |     4.0
  527 | 2026-03-01 22:42:50 |   c1 |   14.1 |   52.3 |   141.1 | 10781235 |   46.2 |     9.4
  527 | 2026-03-01 22:42:51 |   c2 |    1.9 |   66.4 |   235.7 |   413054 |    2.2 |     7.5
  527 | 2026-03-01 22:42:51 |   c3 |    2.2 |   52.9 |   179.3 |   261406 |    2.1 |    10.4
  528 | 2026-03-01 22:42:53 |   c1 |   12.1 |   64.0 |   172.5 | 10387389 |   60.5 |     8.0
  528 | 2026-03-01 22:42:54 |   c2 |    0.0 |   66.6 |   236.3 |   208975 |    2.1 |     4.1
  528 | 2026-03-01 22:42:55 |   c3 |    1.1 |   53.1 |   180.1 |   244616 |    2.1 |     5.1
Success for unrequested channel! [??]
  529 | 2026-03-01 22:42:56 |   c1 |   77.1 |   48.7 |   179.6 |  2458774 |   82.8 |    14.7
  529 | 2026-03-01 22:43:02 |   c2 |    0.0 |   67.0 |   237.8 |   186734 |    2.1 |    16.3
  529 | 2026-03-01 22:43:03 |   c3 |    1.6 |   53.6 |   181.9 |   221657 |    2.1 |     4.2
  530 | 2026-03-01 22:43:04 |   c1 |   77.4 |   69.4 |   255.6 |  9272300 |  138.0 |    10.9
  530 | 2026-03-01 22:43:10 |   c2 |    0.0 |   67.7 |   240.3 |   299899 |    2.1 |   115.1
  530 | 2026-03-01 22:43:11 |   c3 |    0.0 |   54.1 |   183.6 |   200999 |    2.1 |     4.3
  531 | 2026-03-01 22:43:12 |   c1 |   62.5 |    0.0 |       - |        - |  160.0 |       -
  531 | 2026-03-01 22:43:19 |   c2 |    0.0 |   68.2 |   242.1 |   200336 |    2.1 |     5.9
  531 | 2026-03-01 22:43:20 |   c3 |    7.4 |   54.4 |   184.4 |    97380 |    2.1 |     4.4
  532 | 2026-03-01 22:43:21 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  532 | 2026-03-01 22:43:22 |   c2 |    1.1 |   68.3 |   242.2 |    43685 |    2.1 |     6.0
  532 | 2026-03-01 22:43:23 |   c3 |    0.0 |   54.6 |   185.2 |   296729 |    2.1 |     5.7
  533 | 2026-03-01 22:43:24 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  533 | 2026-03-01 22:43:25 |   c2 |    1.1 |   68.3 |   242.5 |    84408 |    2.1 |    14.8
  533 | 2026-03-01 22:43:25 |   c3 |    1.1 |   54.8 |   185.9 |   256844 |    2.1 |     4.9
  534 | 2026-03-01 22:43:27 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  534 | 2026-03-01 22:43:27 |   c2 |    0.0 |   68.6 |   243.3 |   303610 |    2.1 |    17.4
  534 | 2026-03-01 22:43:28 |   c3 |    0.0 |   55.0 |   186.5 |   206187 |    2.1 |     7.0
  535 | 2026-03-01 22:43:30 |   c1 |    1.7 |    0.0 |       - |        - |      - |       -
  535 | 2026-03-01 22:43:30 |   c2 |    2.2 |   68.9 |   244.4 |   357853 |    2.1 |     5.9
  535 | 2026-03-01 22:43:31 |   c3 |    1.1 |   55.2 |   187.3 |   263676 |    2.1 |     3.7
  536 | 2026-03-01 22:43:33 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  536 | 2026-03-01 22:43:33 |   c2 |    0.0 |   68.9 |   244.5 |    41287 |    2.1 |    17.2
  536 | 2026-03-01 22:43:34 |   c3 |    2.1 |   55.3 |   187.7 |   133661 |    2.1 |     3.5
  537 | 2026-03-01 22:43:35 |   c1 |    2.0 |    0.0 |       - |        - |      - |       -
  537 | 2026-03-01 22:43:36 |   c2 |    0.0 |   69.0 |   244.8 |   110447 |    2.1 |     4.7
  537 | 2026-03-01 22:43:37 |   c3 |    2.2 |   55.3 |   187.7 |        0 |    2.1 |     4.7
  538 | 2026-03-01 22:43:38 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  538 | 2026-03-01 22:43:39 |   c2 |    0.0 |   69.4 |   246.5 |   583447 |    2.1 |     8.0
  538 | 2026-03-01 22:43:40 |   c3 |    2.2 |   55.6 |   188.5 |   289563 |    2.1 |     6.4
  539 | 2026-03-01 22:43:41 |   c1 |   92.1 |   46.2 |    93.9 |        - |  198.0 |   172.3
  539 | 2026-03-01 22:43:42 |   c2 |    0.0 |   69.5 |   246.7 |    96355 |    2.1 |     5.6
  539 | 2026-03-01 22:43:42 |   c3 |    1.1 |   55.8 |   189.4 |   322647 |    2.1 |     4.3
  540 | 2026-03-01 22:43:44 |   c1 |    1.0 |   40.3 |   114.0 |  6963159 |  104.0 |    16.7
  540 | 2026-03-01 22:43:45 |   c2 |    0.0 |   69.6 |   247.0 |    91988 |    2.1 |     3.9
  540 | 2026-03-01 22:43:45 |   c3 |    1.1 |   55.9 |   189.8 |   123882 |    2.1 |     4.3
  541 | 2026-03-01 22:43:47 |   c1 |    2.2 |   40.9 |   115.7 |   572020 |   68.8 |    12.6
  541 | 2026-03-01 22:43:47 |   c2 |    0.0 |   69.6 |   247.1 |    43813 |    2.1 |    12.8
  541 | 2026-03-01 22:43:48 |   c3 |    2.1 |   56.0 |   190.0 |    90359 |    2.1 |     4.9
  542 | 2026-03-01 22:43:49 |   c1 |    2.8 |   41.0 |   116.1 |   163922 |   50.9 |    12.6
  542 | 2026-03-01 22:43:50 |   c2 |    0.0 |   70.1 |   248.9 |   612642 |    2.1 |    11.9
  542 | 2026-03-01 22:43:51 |   c3 |    1.0 |   56.5 |   191.7 |   566346 |    2.1 |     3.7
  543 | 2026-03-01 22:43:52 |   c1 |    1.1 |   42.7 |   121.0 |  1638218 |   41.1 |    12.4
  543 | 2026-03-01 22:43:53 |   c2 |    1.0 |   70.2 |   249.0 |    45810 |    2.1 |    12.1
  543 | 2026-03-01 22:43:54 |   c3 |    1.0 |   56.8 |   192.5 |   273915 |    2.1 |     8.6
  544 | 2026-03-01 22:43:55 |   c1 |    0.0 |   43.0 |   121.8 |   278434 |   34.2 |     7.5
  544 | 2026-03-01 22:43:56 |   c2 |    1.0 |   70.3 |   249.6 |   182055 |    2.1 |    15.0
  544 | 2026-03-01 22:43:57 |   c3 |    0.0 |   56.8 |   192.6 |    36343 |    2.1 |     3.7
  545 | 2026-03-01 22:43:58 |   c1 |    1.1 |   43.0 |   121.8 |        0 |   29.5 |    13.1
  545 | 2026-03-01 22:43:59 |   c2 |    0.0 |   70.6 |   250.5 |   320648 |    2.1 |    11.7
  545 | 2026-03-01 22:44:00 |   c3 |    1.1 |   56.8 |   192.7 |    37309 |    2.1 |     6.2
  546 | 2026-03-01 22:44:01 |   c1 |   11.4 |   54.8 |   155.2 | 11265318 |   32.7 |    14.4
  546 | 2026-03-01 22:44:02 |   c2 |    2.2 |   70.8 |   251.1 |   208050 |    2.1 |     5.0
  546 | 2026-03-01 22:44:03 |   c3 |    0.0 |   57.2 |   193.9 |   413994 |    2.1 |     8.0
  547 | 2026-03-01 22:44:04 |   c1 |   27.6 |   62.7 |   177.6 |  8212613 |   42.4 |    16.3
  547 | 2026-03-01 22:44:05 |   c2 |    2.1 |   70.9 |   251.7 |   186678 |    2.1 |     9.4
  547 | 2026-03-01 22:44:06 |   c3 |    0.0 |   57.3 |   194.2 |   115903 |    2.1 |     7.4
  548 | 2026-03-01 22:44:07 |   c1 |   65.9 |   60.0 |   170.0 | -2546954 |   60.0 |     8.3
  548 | 2026-03-01 22:44:08 |   c2 |    0.0 |   71.0 |   251.9 |    79551 |    2.1 |     3.9
  548 | 2026-03-01 22:44:09 |   c3 |    0.0 |   57.4 |   194.8 |   191249 |    2.1 |    11.9
